Contract_ID,Application_ID,Loan_Type,Contract_Start_Date,Expected_Contract_End_Date,Loan_Term,Total_Loan_Amount,Outstanding Amount_max,Outstanding Amount_mean,Outstanding Amount_last,Due Amount_max,Due Amount_mean,Number of Days Past Due_max,Number of Days Past Due_mean,Number of Days Past Due_count,Loan_Default,Application_Date,Loan_Approval_Status,Age_at_Application,Marital_Status,Gender,Own_Rent_Home,Occupation_Professional_Category,Type_of_Business_Industry_of_Employment,Employment_Status,Time_at_Current_Employment_(Months),Number_of_Dependents,Loan_Purpose,Monthly_Income,Government_Employee,Marital_Status_Missing,Own_Rent_Home_Missing,Type_of_Business_Missing,Number_of_Dependents_Missing,Monthly_Income_Capped,Monthly_Income_Log,Employment_Time_Capped,Employment_Stability_Score,Age_Bin,Has_Dependents,CRB Score,CRB Grade,Average Balance,Overdraft Limit,Net_Cashflow,Liquidity_Ratio,Has_Bounced_Cheques
CONT104605,C302106391,Unsecured Personal Loan,2018-12-23,2021-12-27,36.0,12267.55,12267.55,9698.378333333334,0.0,122.13,31.311666666666667,37.0,8.5,6.0,0,2018-12-10,Approved,28.0,Unmarried,Female,Own,Officer,Tourism,Full-Time,17.0,0.0,Other,1594.35,False,0,0,0,0,1594.35,7.374848426883122,17.0,0,Emerging,0,,,1124.2411403508772,0.0,13.751250000000011,1.3187672406516993,0
CONT104606,C302102046,Unsecured Personal Loan,2017-10-09,2022-10-30,60.0,45082.44,44585.18,39546.39772727273,33046.14,3188.32,621.4272727272727,65.0,10.909090909090908,22.0,0,2017-09-27,Approved,28.0,Unmarried,Male,Family,Employee,Agriculture,Full-Time,101.0,1.0,Debt Consolidation,2271.44,False,0,0,0,0,2271.44,7.728609423062814,101.0,0,Emerging,1,649.0,B,121.85077669902911,0.0,0.28862745098037346,2.5362062275295076,0
CONT104607,C302107146,Unsecured Personal Loan,,2024-07-02,60.0,3947.36,3947.36,3929.355,3911.35,0.0,0.0,0.0,0.0,2.0,0,,Approved,56.0,Unmarried,Female,Family,Officer,Unknown,Full-Time,336.0,0.0,Other,2169.38,False,0,0,1,0,2169.38,7.682657546411,336.0,0,Senior,0,693.0,A,29.698,0.0,1.8056250000000094,3.0395936330225806,0
CONT104608,C302103769,Unsecured Personal Loan,2018-05-13,2025-05-13,84.0,45720.98,48446.87,45957.77066666667,43855.71,0.0,0.0,0.0,0.0,15.0,0,2018-04-05,Approved,41.0,Unmarried,Female,Family,Clerical Support Worker,Civil Service,Full-Time,199.0,1.0,Debt Consolidation,3774.15,True,0,0,0,0,3774.15,8.236195395993045,199.0,0,Established,1,708.0,A,2056.498974358974,0.0,103.10315789473678,1.8042678953094553,0
CONT104609,C302102759,Unsecured Personal Loan,2018-01-14,2023-01-15,60.0,36918.64,36918.64,32715.31157894737,28030.27,0.0,0.0,0.0,0.0,19.0,0,2017-12-20,Approved,21.0,Unmarried,Male,Family,Officer,Civil Service,Full-Time,11.0,0.0,Home Improvement,2675.83,True,0,0,0,0,2675.83,7.892388537581592,11.0,0,Young,0,,,656.281009174312,0.0,40.832129629629705,2.673702197159136,0
CONT104610,C302106848,Unsecured Personal Loan,,2021-03-07,24.0,4261.34,4261.34,3887.388333333334,3505.23,0.0,0.0,0.0,0.0,6.0,0,,Approved,25.0,Unmarried,Female,Rent,Clerical Support Worker,Other,Full-Time,14.0,0.0,Other,2542.59,False,0,0,0,0,2542.59,7.841331747949764,14.0,0,Emerging,0,250.0,E,169.59204081632654,0.0,10.975217391304348,5.564995617444718,0
CONT104611,C302104101,Unsecured Personal Loan,2018-06-03,2025-06-03,84.0,75029.31,79591.84,75923.60857142857,71947.03,0.0,0.0,0.0,0.0,14.0,0,2018-05-10,Approved,33.0,Unmarried,Male,Family,Professional,Civil Service,Full-Time,109.0,2.0,Debt Consolidation,3861.53,True,0,0,0,0,3861.53,8.25907768816613,109.0,0,Emerging,1,644.0,C,1041.0232758620689,0.0,113.16473684210527,2.1028482197094474,0
CONT104612,C302103646,Unsecured Personal Loan,2018-05-06,2025-05-06,84.0,35169.99,37418.24,33147.755833333336,0.0,0.0,0.0,0.0,0.0,12.0,0,2018-03-25,Approved,44.0,Unmarried,Female,Family,Blue Collar,Tourism,Contract,177.0,0.0,Home Improvement,3664.66,False,0,0,0,0,3664.66,8.20676367996335,177.0,0,Established,0,683.0,A,3894.806061776062,0.0,-174.411796875,1.1992218486651471,0
CONT104613,C302103255,Unsecured Personal Loan,2018-03-27,2020-03-27,24.0,4689.33,4971.96,3517.409411764706,2490.72,0.0,0.0,0.0,0.0,17.0,0,2018-03-14,Approved,25.0,Unmarried,Male,Family,Elementary Occupation,Tourism,Contract,34.0,0.0,Home Improvement,1160.94,False,0,0,0,0,1160.94,7.057846300966842,34.0,0,Emerging,0,,,202.2584662576687,0.0,5.185471698113205,1.7084106461094744,0
CONT104614,C302105756,Unsecured Personal Loan,2018-10-11,2022-04-11,42.0,12349.57,12349.57,11238.085,10319.53,468.32,89.721,52.0,7.3,10.0,0,2018-09-22,Approved,39.0,Unmarried,Female,Own,Professional,Civil Service,Full-Time,156.0,3.0,Education,3664.28,True,0,0,0,0,3664.28,8.206660009765438,156.0,0,Established,1,687.0,A,455.2393902439024,0.0,2.27025000000001,1.524469278001268,0
CONT104615,C302104881,Unsecured Personal Loan,2018-08-05,2024-08-05,72.0,29663.49,29663.49,25666.579,0.0,0.0,0.0,0.0,0.0,10.0,0,2018-07-15,Approved,31.0,Unmarried,Male,Own,Officer,Civil Service,Full-Time,116.0,2.0,Debt Consolidation,5381.36,True,0,0,0,0,5381.36,8.590882218681946,116.0,0,Emerging,1,641.0,C,1565.4742793791575,0.0,5.128284424379256,1.6347477260925747,0
CONT104616,C302100797,Unsecured Personal Loan,2017-04-24,2021-04-25,48.0,11723.33,12188.16,9317.841428571428,5973.67,0.0,0.0,0.0,0.0,28.0,0,2017-04-19,Approved,36.0,Married,Female,Family,Professional,Education,Full-Time,163.0,1.0,Home Improvement,2761.12,True,0,0,0,0,2761.12,7.9237537798031505,163.0,0,Established,1,,,780.6329787234042,0.0,1.0611594202898638,1.7169913087439292,0
CONT104617,C302103447,Unsecured Personal Loan,2018-04-16,2022-04-17,48.0,23446.66,24767.88,21693.66125,18296.25,0.0,0.0,0.0,0.0,16.0,0,2018-03-29,Approved,36.0,Unmarried,Female,Family,Clerical Support Worker,Manufacturing,Contract,137.0,3.0,Other,1995.14,False,0,0,0,0,1995.14,7.598970594692256,137.0,0,Established,1,671.0,B,559.5450000000001,0.0,28.438761904761925,1.5608147297741812,0
CONT104617,C302103447,Unsecured Personal Loan,2018-04-16,2022-04-17,48.0,23446.66,24767.88,21693.66125,18296.25,0.0,0.0,0.0,0.0,16.0,0,2018-03-29,Approved,36.0,Unmarried,Female,Family,Clerical Support Worker,Manufacturing,Contract,137.0,3.0,Other,1995.14,False,0,0,0,0,1995.14,7.598970594692256,137.0,0,Established,1,627.0,C,559.5450000000001,0.0,28.438761904761925,1.5608147297741812,0
CONT104618,C302103340,Unsecured Personal Loan,2018-04-04,2020-10-04,30.0,12107.43,12107.43,9682.243,0.0,0.0,0.0,0.0,0.0,10.0,0,2018-03-26,Approved,33.0,Unmarried,Female,Family,Technician and Associate Professional,Unknown,Full-Time,21.0,0.0,Education,2974.85,False,0,0,1,0,2974.85,7.998284991456891,21.0,0,Emerging,0,,,311.40999999999997,0.0,-27.473999999999997,2.1395734879670214,0
CONT104619,C302101876,Unsecured Personal Loan,2017-09-26,2021-09-26,48.0,7395.19,7282.51,6064.841304347827,4578.5,258.92,90.67565217391304,36.0,7.782608695652174,23.0,0,2017-09-14,Approved,38.0,Married,Female,Family,Employee,Other,Full-Time,59.0,2.0,Home Improvement,1097.3,False,0,0,0,0,1097.3,7.0015188087943,59.0,0,Established,1,,,138.14327586206898,0.0,14.31743362831859,2.7346161047353568,0
CONT104620,C302100229,Unsecured Personal Loan,2015-10-12,2018-10-12,36.0,2777.19,2777.19,2151.894,0.0,0.0,0.0,0.0,0.0,5.0,0,2015-09-30,Approved,25.0,Unmarried,Female,Family,Employee,Unknown,Full-Time,4.0,0.0,Education,2466.64,Unknown,0,0,1,0,2466.64,7.811017507286773,4.0,0,Emerging,0,625.0,C,224.74807407407408,0.0,35.73634328358209,1.6067279893443291,0
CONT104621,C302101942,Unsecured Personal Loan,2017-10-01,2020-10-01,36.0,10719.6,10719.6,7753.387272727272,4525.09,0.0,0.0,0.0,0.0,22.0,0,2017-09-20,Approved,40.0,Married,Female,Own,Employee,Financial,Full-Time,77.0,2.0,Education,5930.67,False,0,0,0,0,5930.67,8.688061071231632,77.0,0,Established,1,622.0,C,269.7351598173516,0.0,6.944465116279069,1.168370327091605,0
CONT104622,C302104745,Unsecured Personal Loan,2018-07-19,2025-07-30,84.0,49744.9,49744.9,48628.87615384616,45559.79,0.0,0.0,0.0,0.0,13.0,0,2018-06-20,Approved,30.0,Unmarried,Male,Family,Technician and Associate Professional,Unknown,Full-Time,35.0,0.0,Debt Consolidation,5656.23,False,0,0,1,0,5656.23,8.640689652109021,35.0,0,Emerging,0,645.0,C,724.7205660377359,0.0,22.98562737642585,1.6100948142307552,0
CONT104622,C302104745,Unsecured Personal Loan,2018-07-19,2025-07-30,84.0,49744.9,49744.9,48628.87615384616,45559.79,0.0,0.0,0.0,0.0,13.0,0,2018-06-20,Approved,30.0,Unmarried,Male,Family,Technician and Associate Professional,Unknown,Full-Time,35.0,0.0,Debt Consolidation,5656.23,False,0,0,1,0,5656.23,8.640689652109021,35.0,0,Emerging,0,633.0,C,724.7205660377359,0.0,22.98562737642585,1.6100948142307552,0
CONT104623,C302100367,Unsecured Personal Loan,2015-12-09,2020-12-09,60.0,21937.89,21937.89,16962.19181818182,0.0,0.0,0.0,0.0,0.0,22.0,0,2015-11-28,Approved,36.0,Unmarried,Male,Other,Professional,Education,Full-Time,158.0,0.0,Other,9868.1,False,0,0,0,0,9868.1,9.19716394285955,158.0,0,Established,0,694.0,A,1342.3010326086956,0.0,47.12418079096048,2.267624438763813,0
CONT104623,C302100367,Unsecured Personal Loan,2015-12-09,2020-12-09,60.0,21937.89,21937.89,16962.19181818182,0.0,0.0,0.0,0.0,0.0,22.0,0,2015-11-28,Approved,36.0,Unmarried,Male,Other,Professional,Education,Full-Time,158.0,0.0,Other,9868.1,False,0,0,0,0,9868.1,9.19716394285955,158.0,0,Established,0,652.0,B,1342.3010326086956,0.0,47.12418079096048,2.267624438763813,0
CONT104623,C302100367,Unsecured Personal Loan,2015-12-09,2020-12-09,60.0,21937.89,21937.89,16962.19181818182,0.0,0.0,0.0,0.0,0.0,22.0,0,2015-11-28,Approved,36.0,Unmarried,Male,Other,Professional,Education,Full-Time,158.0,0.0,Other,9868.1,False,0,0,0,0,9868.1,9.19716394285955,158.0,0,Established,0,651.0,B,1342.3010326086956,0.0,47.12418079096048,2.267624438763813,0
CONT104624,C302105084,Unsecured Personal Loan,2018-08-23,2024-08-23,72.0,44515.92,44515.92,30100.545833333334,28153.62,11.72,0.9766666666666668,9.0,0.75,12.0,0,2018-08-13,Approved,39.0,Unmarried,Male,Other,Professional,Education,Contract,191.0,0.0,Debt Consolidation,12620.11,False,0,0,0,0,12620.11,9.443126087853326,191.0,0,Established,0,,,1342.3010326086956,0.0,47.12418079096048,2.267624438763813,0
CONT104625,C302104907,Unsecured Personal Loan,2018-08-08,2022-08-08,48.0,7429.17,7429.17,6745.8175,6026.31,0.0,0.0,0.0,0.0,12.0,0,2018-07-27,Approved,32.0,Unmarried,Male,Family,Armed Forces Occupation,Civil Service,Full-Time,147.0,1.0,Home Improvement,3793.97,True,0,0,0,0,3793.97,8.241431784660143,147.0,0,Emerging,1,627.0,C,251.1922641509434,0.0,18.226923076923093,1.4398712939617417,0
CONT104626,C302106639,Unsecured Personal Loan,,2021-02-03,24.0,6156.34,5939.62,5499.055,4849.45,647.03,166.44,59.0,16.166666666666668,6.0,0,,Approved,28.0,Unmarried,Female,Family,Professional,Education,Full-Time,15.0,0.0,Home Improvement,2508.73,False,0,0,0,0,2508.73,7.827930456618676,15.0,0,Emerging,0,569.0,D,48.02411111111111,0.0,3.361494252873557,2.3643195139922977,0
CONT104627,C302103073,Unsecured Personal Loan,2018-02-22,2022-02-22,48.0,16412.66,17255.45,13975.301666666666,0.0,0.0,0.0,0.0,0.0,6.0,0,2018-02-19,Approved,35.0,Unmarried,Male,Family,Service and Sales Worker,Unknown,Full-Time,212.0,0.0,Other,1453.69,False,0,0,1,0,1453.69,7.2825480984861795,212.0,0,Established,0,,,1186.212340425532,0.0,-12.470217391304368,2.5985234618013897,0
CONT104628,C302101614,Unsecured Personal Loan,2017-09-06,2022-09-06,60.0,24650.41,24366.8,21180.980869565217,17260.94,0.0,0.0,0.0,0.0,23.0,0,2017-08-27,Approved,28.0,Unmarried,Male,Family,Officer,Civil Service,Full-Time,28.0,0.0,Debt Consolidation,4372.01,True,0,0,0,0,4372.01,8.383206838169967,28.0,0,Emerging,0,634.0,C,333.4449122807018,0.0,-8.892857142857123,2.7196786898929086,0
CONT104628,C302101614,Unsecured Personal Loan,2017-09-06,2022-09-06,60.0,24650.41,24366.8,21180.980869565217,17260.94,0.0,0.0,0.0,0.0,23.0,0,2017-08-27,Approved,28.0,Unmarried,Male,Family,Officer,Civil Service,Full-Time,28.0,0.0,Debt Consolidation,4372.01,True,0,0,0,0,4372.01,8.383206838169967,28.0,0,Emerging,0,635.0,C,333.4449122807018,0.0,-8.892857142857123,2.7196786898929086,0
CONT104629,C302103854,Unsecured Personal Loan,2018-05-20,2021-05-20,36.0,3765.39,4050.76,3363.2793333333334,2609.78,0.0,0.0,0.0,0.0,15.0,0,2018-04-13,Approved,27.0,Unmarried,Male,Rent,Employee,Business Process Outsourcing,Full-Time,11.0,0.0,Other,1524.03,False,0,0,0,0,1524.03,7.329769360979165,11.0,0,Emerging,0,628.0,C,78.15438095238096,0.0,3.4084615384615393,1.7356974601387536,0
CONT104630,C302105204,Unsecured Personal Loan,2018-09-03,2024-09-03,72.0,98924.27,98924.27,93961.97090909092,88898.66,0.0,0.0,0.0,0.0,11.0,0,2018-07-25,Approved,36.0,Married,Female,Family,Armed Forces Occupation,Civil Service,Full-Time,200.0,1.0,Debt Consolidation,4462.44,True,0,0,0,0,4462.44,8.40367504816321,200.0,0,Established,1,609.0,D,1288.065,0.0,153.0708333333334,4.263348564259425,0
CONT104631,C302104379,Unsecured Personal Loan,2018-06-20,2022-06-30,48.0,32096.44,32096.44,29127.07857142857,25801.66,0.0,0.0,0.0,0.0,14.0,0,2018-06-10,Approved,43.0,Married,Male,Family,Employee,Transportation & Communication,Contract,45.0,2.0,Debt Consolidation,3399.77,False,0,0,0,0,3399.77,8.131757155551895,45.0,0,Established,1,588.0,D,824.7925,0.0,21.503157894736795,1.7974437792930262,0
CONT104632,C302105553,Unsecured Personal Loan,2018-09-27,2023-09-27,60.0,67462.3,67462.3,62731.51727272727,58434.04,1616.65,266.2263636363636,5.0,0.8181818181818182,11.0,0,2018-09-18,Approved,56.0,Married,Male,Rent,Professional,Education,Full-Time,225.0,0.0,Debt Consolidation,7547.87,True,0,0,0,0,7547.87,8.929153162167394,225.0,0,Senior,0,691.0,A,451.00045454545455,0.0,-52.59164705882354,1.4083573283560322,0
CONT104633,C302104924,Unsecured Personal Loan,2018-08-09,2024-08-09,72.0,37026.26,37026.26,35008.3,32897.63,0.0,0.0,0.0,0.0,12.0,0,2018-07-29,Approved,35.0,Married,Male,Family,Officer,Civil Service,Full-Time,208.0,1.0,Home Improvement,3869.1,False,0,0,0,0,3869.1,8.261035625483267,208.0,0,Established,1,689.0,A,973.4784375,0.0,96.12900000000006,2.893006602201104,0
CONT104634,C302105962,Unsecured Personal Loan,2018-10-31,2024-10-31,72.0,27281.29,27281.29,26384.175,25455.76,1690.53,613.829,62.0,19.9,10.0,0,2018-10-22,Approved,25.0,Unmarried,Male,Family,Clerical Support Worker,Transportation & Communication,Full-Time,29.0,0.0,Debt Consolidation,1375.66,False,0,0,0,0,1375.66,7.227415554660231,29.0,0,Emerging,0,623.0,C,126.52547169811321,0.0,-5.830199999999995,3.770998968083822,0
CONT104635,C302104092,Unsecured Personal Loan,2018-06-03,2023-06-03,60.0,24807.97,24807.97,23087.237142857142,21859.37,48.16,3.44,29.0,2.071428571428572,14.0,0,2018-04-24,Approved,36.0,Unmarried,Female,Own,Service and Sales Worker,Tourism,Contract,42.0,1.0,Debt Consolidation,1389.71,False,0,0,0,0,1389.71,7.237569687082139,42.0,0,Established,1,640.0,C,271.31559999999996,0.0,4.638467741935499,2.195525915414714,0
CONT104636,C302100863,Unsecured Personal Loan,2017-05-07,2020-05-07,36.0,8780.52,8610.72,6134.087777777778,2826.31,368.75,60.41888888888889,68.0,8.11111111111111,27.0,0,2017-05-01,Approved,22.0,Unmarried,Male,Rent,Service and Sales Worker,Other,Full-Time,29.0,0.0,Other,1227.67,False,0,0,0,0,1227.67,7.113687562525966,29.0,0,Young,0,,,50.68585034013605,0.0,-0.7420689655172344,1.7402896229842055,0
CONT104637,C302103581,Unsecured Personal Loan,2018-04-30,2023-04-30,60.0,29308.32,30959.55,28251.0075,25199.51,581.9,36.36875,2.0,0.125,16.0,0,2018-03-29,Approved,29.0,Married,Male,Family,Employee,Private Security Services,Contract,45.0,0.0,Debt Consolidation,1865.77,False,0,0,0,0,1865.77,7.531964943665837,45.0,0,Emerging,0,,,417.66456521739127,0.0,32.30934065934063,3.1491006221781253,0
CONT104638,C302105753,Unsecured Personal Loan,2018-10-11,2024-10-11,72.0,93599.65,93599.65,89590.582,85984.81,1941.92,567.074,21.0,6.2,10.0,0,2018-10-03,Approved,46.0,Unmarried,Female,Family,Officer,Civil Service,Full-Time,251.0,2.0,Other,3982.63,True,0,0,0,0,3982.63,8.289948742905722,251.0,0,Established,1,660.0,B,67.80510101010101,0.0,-0.7475000000000104,3.4500903378281027,0
CONT104639,C302101293,Unsecured Personal Loan,2017-07-30,2021-08-02,48.0,24400.19,23721.15,19680.9776,14144.64,1372.45,474.1324,32.0,2.44,25.0,0,2017-07-19,Approved,34.0,Unmarried,Male,Own,Officer,Private Security Services,Full-Time,121.0,4.0,Debt Consolidation,1758.5,False,0,0,0,0,1758.5,7.47278495676164,121.0,0,Emerging,1,,,119.72019047619048,0.0,-12.306153846153846,2.684079815306518,0
CONT104640,C302102605,Unsecured Personal Loan,2017-12-19,2021-12-30,48.0,12325.32,12161.17,11166.471,8633.43,3234.14,1245.2530000000002,245.0,86.65,20.0,1,2017-11-19,Approved,35.0,Unmarried,Female,Rent,Semi-Professional,Mining & Quarrying,Contract,154.0,0.0,Home Improvement,3361.54,False,0,0,0,0,3361.54,8.120451919750119,154.0,0,Established,0,606.0,D,342.8152380952381,0.0,7.0460576923077,2.274039298983815,0
CONT104641,C302101669,Unsecured Personal Loan,2017-09-11,2021-09-30,48.0,38060.61,37475.24,30842.31347826087,22575.71,977.89,73.08304347826086,2.0,0.1304347826086956,23.0,0,2017-08-27,Approved,56.0,Married,Female,Own,Professional,Education,Full-Time,130.0,1.0,Home Improvement,4352.7,True,0,0,0,0,4352.7,8.378781337261696,130.0,0,Senior,1,,,1022.9938392857142,0.0,32.736666666666636,1.296776982793276,0
CONT104642,C302106484,Unsecured Personal Loan,,2025-01-08,72.0,24959.91,24959.91,24099.02857142857,23386.0,0.0,0.0,0.0,0.0,7.0,0,2018-12-07,Approved,46.0,Married,Male,Family,Clerical Support Worker,Civil Service,Full-Time,122.0,1.0,Debt Consolidation,3648.44,True,0,0,0,0,3648.44,8.202329010148237,122.0,0,Established,1,694.0,A,669.3965217391304,0.0,73.48571428571431,2.3096883521746743,0
CONT104643,C302103559,Unsecured Personal Loan,2018-04-29,2021-04-29,36.0,11699.88,12339.04,9054.085,0.0,0.0,0.0,0.0,0.0,4.0,0,2018-04-12,Approved,30.0,Unmarried,Female,Family,Semi-Professional,Unknown,Full-Time,47.0,1.0,Other,1324.89,False,0,0,1,0,1324.89,7.18983921104532,47.0,0,Emerging,1,609.0,D,293.59965517241375,,-0.013571428571432469,1.4735986678832342,0
CONT104643,C302103559,Unsecured Personal Loan,2018-04-29,2021-04-29,36.0,11699.88,12339.04,9054.085,0.0,0.0,0.0,0.0,0.0,4.0,0,2018-04-12,Approved,30.0,Unmarried,Female,Family,Semi-Professional,Unknown,Full-Time,47.0,1.0,Other,1324.89,False,0,0,1,0,1324.89,7.18983921104532,47.0,0,Emerging,1,590.0,D,293.59965517241375,,-0.013571428571432469,1.4735986678832342,0
CONT104644,C302107239,Unsecured Personal Loan,,2024-07-17,60.0,24650.41,24650.41,24537.95,24425.49,0.0,0.0,0.0,0.0,2.0,0,,Approved,25.0,Unmarried,Male,Family,Service and Sales Worker,Other,Contract,13.0,0.0,Debt Consolidation,1791.57,False,0,0,0,0,1791.57,7.491405623315186,13.0,0,Emerging,0,598.0,D,464.9241176470588,0.0,13.452307692307517,1.676775797801899,0
CONT104645,C302106511,Unsecured Personal Loan,,2022-01-13,36.0,9213.22,9213.22,8471.381428571429,7847.76,0.0,0.0,0.0,0.0,7.0,0,2018-12-30,Approved,52.0,Unmarried,Male,Other,Employee,Construction & Installation,Full-Time,119.0,0.0,Home Improvement,9103.96,False,0,0,0,0,9103.96,9.116574598961504,119.0,0,Senior,0,624.0,C,366.56225,0.0,15.047672413793116,3.2260897218452307,0
CONT104646,C302107246,Unsecured Personal Loan,,2025-07-17,72.0,114451.65,114451.65,113968.66,113485.67,0.0,0.0,0.0,0.0,2.0,0,,Approved,30.0,Unmarried,Male,Family,Armed Forces Occupation,Civil Service,Full-Time,94.0,2.0,Debt Consolidation,5007.98,True,0,0,0,0,5007.98,8.518987580536708,94.0,0,Emerging,1,612.0,C,231.06245762711865,0.0,-0.520526315789477,1.1809504677696312,0
CONT104646,C302107246,Unsecured Personal Loan,,2025-07-17,72.0,114451.65,114451.65,113968.66,113485.67,0.0,0.0,0.0,0.0,2.0,0,,Approved,30.0,Unmarried,Male,Family,Armed Forces Occupation,Civil Service,Full-Time,94.0,2.0,Debt Consolidation,5007.98,True,0,0,0,0,5007.98,8.518987580536708,94.0,0,Emerging,1,638.0,C,231.06245762711865,0.0,-0.520526315789477,1.1809504677696312,0
CONT104647,C302101363,Unsecured Personal Loan,2017-08-09,2021-08-25,48.0,21264.15,20944.01,17154.5725,12299.41,1837.16,268.85875000000004,68.0,7.958333333333333,24.0,0,2017-07-27,Approved,54.0,Unmarried,Female,Family,Employee,Transportation & Communication,Full-Time,110.0,0.0,Other,1748.39,False,0,0,0,0,1748.39,7.467022434723846,110.0,0,Senior,0,,,33.84625,0.0,0.0628735632183908,1.0011661373067577,0
CONT104648,C302106230,Unsecured Personal Loan,2018-12-02,2024-12-27,72.0,7733.04,7733.04,7494.88375,7277.58,0.0,0.0,0.0,0.0,8.0,0,2018-11-20,Approved,58.0,Unmarried,Male,Own,Service and Sales Worker,Other,Full-Time,336.0,3.0,Other,2157.09,False,0,0,0,0,2157.09,7.676978850231108,336.0,0,Senior,1,,,120.85561403508773,0.0,1.0531547619047663,2.2131352550862644,0
CONT104649,C302102417,Unsecured Personal Loan,2017-11-23,2021-11-23,48.0,11699.88,12298.69,10404.352857142858,8741.24,0.0,0.0,0.0,0.0,21.0,0,2017-11-16,Approved,32.0,Unmarried,Male,Rent,Officer,Tourism,Full-Time,165.0,1.0,Other,2274.33,False,0,0,0,0,2274.33,7.729880375810654,165.0,0,Emerging,1,687.0,A,2790.6894210526316,0.0,-129.3570744680851,1.5110798967607009,0
CONT104650,C302100297,Unsecured Personal Loan,2015-11-16,2018-11-18,36.0,12110.22,12110.22,10034.18888888889,9764.57,15003.02,6720.333555555556,1080.0,417.22222222222223,45.0,1,2015-11-08,Approved,27.0,Unmarried,Male,Family,Armed Forces Occupation,Private Security Services,Contract,48.0,1.0,Other,2190.72,False,0,0,0,0,2190.72,7.692441902682534,48.0,0,Emerging,1,615.0,C,97.15256157635469,0.0,-2.457085427135685,1.709460246260699,0
CONT104651,C302105771,Unsecured Personal Loan,2018-10-11,2023-10-11,60.0,10351.79,10351.79,9816.876,9432.08,718.15,234.697,82.0,24.6,10.0,0,2018-07-15,Approved,49.0,Unmarried,Female,Family,Professional,Education,Full-Time,4.0,1.0,Other,1406.8,False,1,0,0,1,1406.8,7.249783481174031,4.0,0,Established,1,,,1579.6417894736842,0.0,19.759787234042584,1.211069509261536,0
CONT104652,C302106600,Unsecured Personal Loan,,2020-07-27,18.0,3079.06,3079.06,2485.014285714285,1985.53,0.0,0.0,0.0,0.0,7.0,0,,Approved,45.0,Unmarried,Female,Family,Clerical Support Worker,Retailing,Unknown,108.0,1.0,Education,1219.23,False,0,0,0,0,1219.23,7.1067946445489385,108.0,0,Established,1,,,45.66860696517413,0.0,3.9059090909090908,11.595141905683006,0
CONT104653,C302102199,Unsecured Personal Loan,2017-10-23,2018-10-23,12.0,2593.18,2593.18,1327.8707692307692,0.0,0.09,0.0069230769230769,9.0,0.6923076923076923,13.0,0,2017-10-11,Approved,44.0,Unmarried,Female,Family,Employee,Retailing,Full-Time,105.0,1.0,Home Improvement,1117.62,False,0,0,0,0,1117.62,7.019851061719874,105.0,0,Established,1,999.0,X,45.66860696517413,0.0,3.9059090909090908,11.595141905683006,0
